mkt,reporttimetypecode,loanadvances_tb,monetaryfund,saleablefasset,companycode,sumliab,borrowfund,cashanddepositcbank,borrowfromcbank_tb,stborrow,eutime,borrowfromcbank,premiumrec,sumshequity_tb,sname,premiumadvance_tb,reportdate,premiumrec_tb,settlementprovision_tb,inventory,zcfzl,accountpay_tb,tsatz,sellbuybackfasset,accountrec,fixedasset,agenttradesecurity_tb,publishname,agenttradesecurity,sellbuybackfasset_tb,scode,settlementprovision,combinetypecode,acceptdeposit_tb,borrowfund_tb,loanadvances,hycode,noticedate,cashanddepositcbank_tb,accountrec_tb,stborrow_tb,inventory_tb,advancereceive,ld,sumasset,premiumadvance,monetaryfund_tb,advancereceive_tb,accountpay,dataajusttype,acceptdeposit,saleablefasset_tb,sumshequity,tdetz
shzb,001,0.279362381175206,-,-,80001550,560164510000.0,-,47092995000.0,-0.828334976303318,-,2020-03-29T15:20:46,1811066000.0,-,0.316290754039565,长沙银行,-,2019-12-31T00:00:00,-,-,-,0.93050933,-,0.143114,14001622000.0,-,-,-,银行,-,0.318122269920169,601577,-,001,0.14892714792702,-,252190676000.0,016029,2020-03-30T00:00:00,0.085440817331744,-,-,-,-,-,601997736000.0,-,-,-,-,2,392016698000.0,-,41833226000.0,0.131992
shzb,001,0.0879311028526579,-,-,80001068,23201134000000.0,-,2621010000000.0,-0.00894493427033579,-,2020-03-29T16:03:43,549433000000.0,-,0.122280444709112,建设银行,-,2019-12-31T00:00:00,-,-,-,0.9121283195,-,0.095319,114658000000.0,-,-,-,银行,-,2.72689744839915,601939,-,001,0.0735074328945813,-,14540667000000.0,016029,2020-03-30T00:00:00,-0.00450194332177557,-,-,-,-,-,25436261000000.0,-,-,-,-,2,18366293000000.0,-,2235127000000.0,0.09279
shzb,001,0.193359821891418,-,-,80048783,1672758198000.0,-,131029072000.0,-,-,2020-03-29T15:24:17,-,-,0.249677865092402,浙商银行,-,2019-12-31T00:00:00,-,-,-,0.928904557,-,0.093576,100066925000.0,-,-,-,银行,-,0.406783785378846,601916,-,001,0.173343588890234,-,998932735000.0,016029,2020-03-30T00:00:00,0.0368665937085563,-,-,-,-,-,1800785867000.0,-,-,-,-,2,1143740603000.0,-,128027669000.0,0.08322
,001,-,889205503.79,-,80991369,89739107.32,-,-,-,-,2020-03-29T14:53:42,-,-,3.93150385711381,心脉医疗,-,2019-12-31T00:00:00,-,-,56292047.54,0.0776485261,0.562676567607751,3.299252,-,34229536.28,47794201.85,-,医疗行业,-,-,688016,-,001,-,-,-,016047,2020-03-30T00:00:00,-,0.461293662947414,-,0.669319796355707,1185530.0,0.14132142,1155709088.48,-,16.8194572001525,-0.358976854540362,9729816.83,2,-,-,1065969981.16,0.704085
shzb,001,-,1021755452.63,-,10000405,1415510657.15,-,-,-,-,2020-03-29T15:26:44,-,-,0.0193262822699609,北大荒,-,2019-12-31T00:00:00,-,-,217765449.27,0.1804272925,0.00787645171407194,-0.016071,-,12913918.26,3192519671.3,-,农牧饲渔,-,-,600598,-,001,-,-,-,016009,2020-03-30T00:00:00,-,-0.316369489807064,-,-0.116725604903167,503480147.74,0.02266587,7845324492.2,-,2.25895774605036,-0.202161323910029,140229185.77,2,-,-,6429813835.05,-0.15013
shzb,001,0.279362381175206,-,-,80001550,560164510000.0,-,47092995000.0,-0.828334976303318,-,2020-03-29T15:20:46,1811066000.0,-,0.316290754039565,长沙银行,-,2019-12-31T00:00:00,-,-,-,0.93050933,-,0.143114,14001622000.0,-,-,-,银行,-,0.318122269920169,601577,-,001,0.14892714792702,-,252190676000.0,016029,2020-03-30T00:00:00,0.085440817331744,-,-,-,-,-,601997736000.0,-,-,-,-,2,392016698000.0,-,41833226000.0,0.131992
shzb,001,0.0879311028526579,-,-,80001068,23201134000000.0,-,2621010000000.0,-0.00894493427033579,-,2020-03-29T16:03:43,549433000000.0,-,0.122280444709112,建设银行,-,2019-12-31T00:00:00,-,-,-,0.9121283195,-,0.095319,114658000000.0,-,-,-,银行,-,2.72689744839915,601939,-,001,0.0735074328945813,-,14540667000000.0,016029,2020-03-30T00:00:00,-0.00450194332177557,-,-,-,-,-,25436261000000.0,-,-,-,-,2,18366293000000.0,-,2235127000000.0,0.09279
shzb,001,0.193359821891418,-,-,80048783,1672758198000.0,-,131029072000.0,-,-,2020-03-29T15:24:17,-,-,0.249677865092402,浙商银行,-,2019-12-31T00:00:00,-,-,-,0.928904557,-,0.093576,100066925000.0,-,-,-,银行,-,0.406783785378846,601916,-,001,0.173343588890234,-,998932735000.0,016029,2020-03-30T00:00:00,0.0368665937085563,-,-,-,-,-,1800785867000.0,-,-,-,-,2,1143740603000.0,-,128027669000.0,0.08322
,001,-,889205503.79,-,80991369,89739107.32,-,-,-,-,2020-03-29T14:53:42,-,-,3.93150385711381,心脉医疗,-,2019-12-31T00:00:00,-,-,56292047.54,0.0776485261,0.562676567607751,3.299252,-,34229536.28,47794201.85,-,医疗行业,-,-,688016,-,001,-,-,-,016047,2020-03-30T00:00:00,-,0.461293662947414,-,0.669319796355707,1185530.0,0.14132142,1155709088.48,-,16.8194572001525,-0.358976854540362,9729816.83,2,-,-,1065969981.16,0.704085
shzb,001,-,183504877.46,-,80439290,663896523.19,-,-,-,-,2020-03-29T15:05:45,-,-,0.16867133459595,百达精工,-,2019-12-31T00:00:00,-,-,208990886.3,0.4416362611,0.796258022236701,0.384827,-,227208659.96,395634127.6,-,家电行业,-,-,603331,-,001,-,-,-,016019,2020-03-30T00:00:00,-,0.27413214606772,-,0.0827080183551735,564972.53,0.01334365,1503265428.25,-,1.75720367205966,1.506053878165,137951929.56,2,-,-,839368905.06,0.807499
zxb,001,-,234151184.12,-,80966853,79655399.54,-,-,-,-,2020-03-30T07:17:41,-,-,0.308208816854774,华盛昌,-,2019-12-31T00:00:00,-,-,119943105.87,0.1685279099,0.00470751886339543,0.243836,-,68079146.92,13507337.79,-,仪器仪表,-,-,002980,-,001,-,-,-,016021,2020-03-30T00:00:00,-,-0.128674155284981,-,-0.0889140988436887,4713526.46,0.05896889,472654052.22,-,0.946580717977203,-0.156830701978944,47431252.62,2,-,-,392998652.68,0.000854
shzb,001,-,305974555.9,-,80194985,445267957.96,-,-,-,-,2020-03-29T15:15:14,-,-,0.096268384009335,国检集团,-,2019-12-31T00:00:00,-,-,28598040.64,0.2371281265,0.841246613335542,0.150489,-,174672353.18,505566451.91,-,工程建设,-,-,603060,-,001,-,-,-,016005,2020-03-30T00:00:00,-,0.321943328256981,-,0.505958290654461,124204571.33,0.02384757,1877752608.08,-,0.0398784908225198,0.00767500186123377,40111803.37,2,-,-,1432484650.12,0.368188
,001,-,205885845.83,-,80045302,226271510.62,-,-,-,-,2020-03-29T14:53:42,-,-,0.128778573837777,特宝生物,-,2019-12-31T00:00:00,-,-,70595923.7,0.286483073,1.00739807780849,0.11594,-,124248383.55,59008634.08,-,医药制造,-,-,688278,-,001,-,-,-,016024,2020-03-30T00:00:00,-,0.115155811721825,-,0.277052620335894,6600135.51,0.02953726,789825060.99,-,0.419280712088499,1.85817876915821,20253207.12,2,-,-,563553550.37,0.0852
shzb,001,-,952554066.01,-,80115595,1846131250.94,-,-,-,-,2020-03-29T15:05:44,-,-,0.0513927974325302,中材节能,-,2019-12-31T00:00:00,-,-,846437311.45,0.4792647107,0.373848957489535,0.151083,-,588721124.53,757223251.53,-,环保工程,-,-,603126,-,001,-,-,-,016048,2020-03-30T00:00:00,-,0.219140706539745,-,0.514128662110263,627023266.35,0.01626599,3852007480.79,-,0.177677091585625,0.292404346567161,610673762.83,2,-,-,2005876229.85,0.283291
szzb,001,-,151793357.44,-,10000698,4111419373.65,-,-,-,-,2020-03-29T16:42:17,-,-,0.000836859310641684,华天酒店,-,2019-12-31T00:00:00,-,-,819426226.27,0.6260107608,-0.0509798358840546,-0.087376,-,34183515.36,2988114310.18,-,旅游酒店,-,-,000428,-,001,-,-,-,016038,2020-03-30T00:00:00,-,-0.157341530829037,-,-0.0817113159201975,44658462.75,0.00522864,6567649681.3,-,-0.541953524681356,-0.46319896895642,248125342.47,2,-,-,2456230307.65,-0.133027
shzb,001,-,5803516343.09,-,80000057,31841163154.02,396750.0,-,-,-,2020-03-29T16:12:47,-,-,0.180430405503196,红塔证券,-,2019-12-31T00:00:00,-,1.33427977881682,-,0.7004068852,0.962500146871549,0.660102,10644293337.82,83293243.0,103011764.34,0.408020523252193,券商信托,3003775770.72,0.728199814797742,601236,1612769820.7,001,-,-,-,016027,2020-03-30T00:00:00,-,0.146468907422086,-,-,-,-,45460951094.92,-,0.753890592225497,-,30345140.78,2,-,-,13619787940.9,1.009357
shzb,001,-,2113750095.72,-,10000012,4350269318.36,-,-,-,-,2020-03-29T15:32:41,-,-,0.0934348502999154,皖通高速,-,2019-12-31T00:00:00,-,-,5681951.26,0.2732579227,0.922203750906988,0.077111,-,-,1050931028.06,-,高速公路,-,-,600012,-,001,-,-,-,016002,2020-03-30T00:00:00,-,-,-,0.127218489963571,15835416.33,0.01304695,15920011667.9,-,-0.163302908519449,3.0703941678674,1210422954.45,2,-,-,11569742349.54,0.035978
shzb,001,-,10606974394.74,-,80000064,37325522781.12,-,-,-,-,2020-03-29T15:53:48,-,-,0.063000889679741,华安证券,-,2019-12-31T00:00:00,-,0.363491668252097,-,0.7323982489,-0.13388374905736,0.147525,12340010469.57,313699546.75,617939332.0,0.509620725998177,券商信托,12130206836.38,-0.0676484807065854,600909,3758944248.96,001,-,-,-,016027,2020-03-30T00:00:00,-,0.454353883257602,-,-,-,-,50963424390.0,-,0.48167039123125,-,59529164.35,2,-,-,13637901608.88,0.181862
shzb,001,-,10156318265.16,-,10002328,120286399357.22,-,-,-,-,2020-03-27T20:07:33,-,-,0.341881104943753,中远海发,-,2019-12-31T00:00:00,-,-,881129437.17,0.8324657167,0.548742529249372,0.048294,-,1086846110.75,56749893917.4,-,港口水运,-,-,601866,-,001,-,-,-,016016,2020-03-28T00:00:00,-,0.0667173025328629,-,-0.134236317065247,169957081.65,0.00549121,144494117837.27,-,-0.373100000797544,0.0839220692900574,2531179876.31,2,-,-,24207718480.05,0.004083
szzb,001,-,765217276.15,-,10000899,307535106.93,-,-,-,-,2020-03-27T15:47:27,-,-,0.00929880505428654,西部创业,-,2019-12-31T00:00:00,-,-,46241796.74,0.0582206989,-0.384540258527094,-0.085082,-,123571510.74,3380394118.25,-,交运物流,-,-,000557,-,001,-,-,-,016003,2020-03-28T00:00:00,-,0.0269973255139954,-,-0.173567222174547,8908631.82,0.04326539,5282229738.28,-,0.836462314099321,-0.235535542484648,74765492.52,2,-,-,4974694631.35,-0.635874
shzb,001,-,991846611.25,-,10000754,3782142457.72,-,-,-,-,2020-03-27T21:10:32,-,-,0.0155399866801044,悦达投资,-,2019-12-31T00:00:00,-,-,718536760.03,0.3567963445,0.610649218940809,-0.036476,-,310071606.64,1017037499.67,-,综合行业,-,-,600805,-,001,-,-,-,016042,2020-03-28T00:00:00,-,-0.059762663818341,-,0.262596633670998,54571458.39,0.00908986,10600283653.48,-,-0.0510173587645418,-0.0845137530361047,512094409.93,2,-,-,6818141195.76,-0.117924
shzb,001,-,124569725.26,-,10000717,77977004.78,-,-,-,-,2020-03-27T17:03:55,-,-,1.13468704982974,宁波富邦,-,2019-12-31T00:00:00,-,-,12282447.84,0.2576062103,-0.545805073590899,-0.531632,-,20321335.12,1851203.09,-,有色金属,-,-,600768,-,001,-,-,-,016032,2020-03-28T00:00:00,-,-0.114596280059642,-,-0.869521319585288,950176.6,0.0325288,302698466.31,-,-0.428870254722049,-0.374759767304622,2368827.2,2,-,-,224721461.53,-0.855868
szzb,001,-,2442648304.86,-,10000689,6089123024.45,-,-,-,-,2020-03-27T18:13:56,-,-,0.0610409649210839,合肥百货,-,2019-12-31T00:00:00,-,-,1826637881.89,0.5627433416,-0.0777359276467806,0.029373,-,86777533.84,2140009596.24,-,商业百货,-,-,000417,-,001,-,-,-,016036,2020-03-28T00:00:00,-,0.00975564815219559,-,0.0874514464079263,2337922321.07,0.00926892,10820426602.9,-,-0.197812143407812,-0.0660252431521046,1026369659.41,2,-,-,4731303578.45,0.006043
zxb,001,-,237772691.03,-,80098077,1347767676.46,-,-,-,-,2020-03-27T15:48:59,-,-,0.0444200496766993,悦心健康,-,2019-12-31T00:00:00,-,-,360471866.21,0.575882669,0.33638951902301,0.028225,-,160851924.89,504577644.42,-,玻璃陶瓷,-,-,002162,-,001,-,-,-,016044,2020-03-28T00:00:00,-,0.382873593888528,-,0.0336739799964838,26678798.45,0.00878398,2340351166.84,-,0.272218406032894,0.0902242473405821,243296745.57,2,-,-,992583490.38,0.016615
cyb,001,-,171162155.05,-,80329890,147386275.09,-,-,-,-,2020-03-27T20:28:03,-,-,0.0602541296802225,光力科技,-,2019-12-31T00:00:00,-,-,92055958.51,0.1639544305,0.0341227760401691,0.112932,-,171442481.24,41999280.16,-,专用设备,-,-,300480,-,001,-,-,-,016061,2020-03-28T00:00:00,-,-0.0175010623498544,-,0.0891802247504957,34727984.2,0.04159307,898946582.89,-,-0.0371459406808839,2.87022773680544,29627587.12,2,-,-,751560307.8,0.490575
shzb,001,-,10359797684.74,-,10000009,4721504328.39,-,-,-,-,2020-03-27T15:36:47,-,-,0.133238448210509,上海机场,-,2019-12-31T00:00:00,-,-,14343535.5,0.1270203985,0.265843597315561,0.201835,-,1662029290.31,19768905640.9,-,民航机场,-,-,600009,-,001,-,-,-,016001,2020-03-28T00:00:00,-,0.264547797203101,-,-0.281215565498161,13905107.37,0.02644323,37171229055.74,-,0.181881360845664,3.4339665792278,574750388.53,2,-,-,32449724727.35,1.057998
shzb,001,-,27273606000.0,-,10000149,124312289000.0,-,-,-,-,2020-03-31T17:43:19,-,-,-0.0168253120992991,兖州煤业,-,2019-12-31T00:00:00,-,-,7299985000.0,0.5981256528,-0.00389961244756903,0.020407,-,4495398000.0,43915901000.0,-,煤炭采选,-,-,600188,-,001,-,-,-,016011,2020-03-28T00:00:00,-,-0.0493078960942174,-,0.423936658485841,-,0.00866737,207836411000.0,-,-0.166524482176678,-,10462137000.0,2,-,-,83524122000.0,0.047048
,001,-,83509311.05,-,10000809,970214249.29,-,-,-,-,2020-03-27T18:07:33,-,-,-0.188404360872674,*ST京城,-,2019-12-31T00:00:00,-,-,322173505.52,0.580674714,0.243775755514326,-0.05894,-,190226684.14,641752611.9,-,机械行业,-,-,600860,-,001,-,-,-,016043,2020-03-28T00:00:00,-,-0.147323414427377,-,-0.0108300617471853,-,0.00999285,1670839500.81,-,0.365376301874359,-,291509493.82,2,-,-,700625251.52,0.063578
shzb,001,-,2494390641.9,-,10000092,9684739533.31,-,-,-,-,2020-03-27T23:18:35,-,-,0.230435018765339,浙江东方,-,2019-12-31T00:00:00,-,-,618819357.22,0.4449311654,0.695614761416378,0.185381,-,289502145.52,114161267.39,-,国际贸易,-,-,600120,-,001,-,-,-,016037,2020-03-28T00:00:00,-,0.0809322441706327,-,-0.531241468056266,205590815.68,0.01310948,21766826614.57,-,-0.0628049235937826,-0.823459900772186,563794512.72,2,-,-,12082087081.26,0.133599
cyb,001,-,110900982.1,-,80202985,427676260.49,-,-,-,-,2020-03-27T20:41:33,-,-,0.176476942124279,三鑫医疗,-,2019-12-31T00:00:00,-,-,138521052.19,0.3732880571,0.770647375968945,0.384648,-,119766583.75,414991532.66,-,医疗行业,-,-,300453,-,001,-,-,-,016047,2020-03-28T00:00:00,-,0.644714674914661,-,0.436571251114358,26531001.19,0.01097802,1145700357.46,-,0.345916745465369,0.313033626355136,121369240.21,2,-,-,718024096.97,0.969825
szzb,001,-,19306529473.33,-,10000841,71619137054.6,-,-,-,-,2020-03-27T19:38:04,-,-,0.018092425745704,晨鸣纸业,-,2019-12-31T00:00:00,-,-,4774430110.81,0.7311140671,0.0483970774907643,-0.069881,-,2525083311.03,34439935032.69,-,造纸印刷,-,-,000488,-,001,-,-,-,016025,2020-03-28T00:00:00,-,-0.258307255211834,-,-0.294921617672614,-,0.00853007,97958909935.15,-,0.000712946982474697,-,4351087581.98,2,-,-,26339772880.55,-0.09853
szzb,001,-,5499601030.64,-,10000863,9090258903.37,-,-,-,-,2020-03-27T21:45:12,-,-,-0.00459061499794322,长虹美菱,-,2019-12-31T00:00:00,-,-,1460910189.06,0.6400583985,0.0267032079911547,-0.087366,-,1387961981.66,2180572946.87,-,家电行业,-,-,000521,-,001,-,-,-,016019,2020-03-28T00:00:00,-,-0.169376772240514,-,-0.328143112220429,425149194.97,0.01250921,14202233615.47,-,0.196585776013563,0.199118799615993,2343116374.58,2,-,-,5111974712.1,-0.128138
zxb,001,-,7726891501.51,-,80093127,28570001363.29,-,-,-,-,2020-03-27T20:26:38,-,-,0.306827812100441,中环股份,-,2019-12-31T00:00:00,-,-,1554371466.57,0.5816543649,-0.333673944365925,0.150389,-,2451158753.86,20490293893.8,-,电子元件,-,-,002129,-,001,-,-,-,016022,2020-03-28T00:00:00,-,-0.0992888835294398,-,-0.0902574313691774,1185398774.91,0.01040103,49118519667.54,-,0.14650341900753,0.913511884740102,2990767032.1,2,-,-,20548518304.25,0.059194
shzb,001,-,66992759.44,-,10000702,216809581.35,-,-,-,-,2020-03-27T21:13:04,-,-,0.267983550420156,东方银星,-,2019-12-31T00:00:00,-,-,55406265.56,0.4828948353,3.38373224170439,0.918301,-,111485279.68,1156787.21,-,国际贸易,-,-,600753,-,001,-,-,-,016037,2020-03-28T00:00:00,-,1.93507002824024,-,-,45705471.38,0.02019657,448978877.99,-,-0.296150558725526,7.29111644506512,69417276.75,2,-,-,232169296.64,3.255415
shzb,001,-,598524129.02,-,80425996,3076872735.84,-,-,-,-,2020-03-27T18:32:03,-,-,0.074328778694962,新泉股份,-,2019-12-31T00:00:00,-,-,886443998.2,0.6397634311,0.334499804264698,0.230546,-,707173757.16,1060782802.5,-,汽车行业,-,-,603179,-,001,-,-,-,016035,2020-03-28T00:00:00,-,0.160855281084282,-,0.544547222245708,47530377.01,0.01263835,4809391387.91,-,-0.266711180963709,0.626817830475706,1197444958.24,2,-,-,1732518652.07,0.340285
shzb,001,-,5702155704.67,-,10000346,12034888501.32,-,-,-,-,2020-03-27T19:49:42,-,-,0.146009619380882,国药股份,-,2019-12-31T00:00:00,-,-,3356457583.46,0.4974399447,0.107496075276532,0.124775,-,10924144258.52,608648624.85,-,医药制造,-,-,600511,-,001,-,-,-,016024,2020-03-28T00:00:00,-,0.1106791442978,-,0.00393427599379825,-,0.01868092,24193651172.8,-,0.118261000118311,-,7780455964.8,2,-,-,12158762671.48,0.104106
szzb,001,-,1000502735.72,-,10001038,185250277.46,-,-,-,-,2020-03-27T17:49:27,-,-,0.011803648675602,湖南发展,-,2019-12-31T00:00:00,-,-,64969036.91,0.0579696337,-0.555951407012602,-0.001408,-,9780560.74,1468273465.29,-,电力行业,-,-,000722,-,001,-,-,-,016007,2020-03-28T00:00:00,-,-0.703393889932427,-,-0.00643388693696764,237416.62,0.24616246,3195643399.93,-,0.402000314177448,-0.830570581848616,8536414.37,2,-,-,3010393122.47,-0.176204
shzb,001,-,48940833855.08,-,80000091,208959804837.29,6384658783.33,-,-,-,2020-03-27T20:08:03,-,-,0.03327152859394,东方证券,-,2019-12-31T00:00:00,-,0.415786694746644,-,0.7946102573,0.16635858064439,0.15913,57478062865.93,1019919667.42,2040273431.66,0.253286044082496,券商信托,40179178362.34,0.163154422744637,600958,13243653713.68,001,-,-0.4210011987498,-,016027,2020-03-28T00:00:00,-,0.525893471413313,-,-,-,-,262971441570.13,-,0.331193111710216,-,480101048.74,2,-,-,54011636732.84,0.196811
shzb,001,-,5634860493.49,-,10001360,40134538596.95,-,-,-,-,2020-03-27T18:10:59,-,-,0.082160547449515,淮北矿业,-,2019-12-31T00:00:00,-,-,1549086505.56,0.6444117428,0.095029825926638,0.050248,-,1417530150.47,31010697950.73,-,煤炭采选,-,-,600985,-,001,-,-,-,016011,2020-03-28T00:00:00,-,0.205866280962048,-,0.0624332078928476,545347038.68,0.00475112,62280892682.48,-,0.789228114605463,-0.271477264919578,7300712699.31,2,-,-,22146354085.53,0.033431
shzb,001,-,30479728679.02,-,10000824,57820532585.13,-,-,-,-,2020-03-27T18:54:32,-,-,0.035985132073817,东方电气,-,2019-12-31T00:00:00,-,-,13142022679.41,0.6451818789,0.0254436074157537,-0.018663,-,6215286948.87,5279930962.85,-,输配电气,-,-,600875,-,001,-,-,-,016020,2020-03-28T00:00:00,-,-0.0518564174243805,-,-0.0527580005685025,28000000.0,0.01403307,89618965555.72,-,0.0386172876544956,-,11833812175.96,2,-,-,31798432970.59,-0.046329
cyb,001,-,687549702.57,-,80133962,77125731.92,-,-,-,-,2020-03-27T16:58:54,-,-,0.0279090097589386,银河磁体,-,2019-12-31T00:00:00,-,-,141791660.34,0.0574463593,0.258333611566959,0.029711,-,167884960.67,172064111.44,-,电子元件,-,-,300127,-,001,-,-,-,016022,2020-03-28T00:00:00,-,-0.0128508068147969,-,0.0494138342486936,3744126.76,0.14258856,1342569535.36,-,0.404378898324258,3.49090185363135,47421127.43,2,-,-,1265443803.44,0.060212
cyb,001,-,1174684358.36,-,80198692,891163683.95,-,-,-,-,2020-03-27T18:10:31,-,-,0.0628127496725882,博腾股份,-,2019-12-31T00:00:00,-,-,342874348.43,0.2252983836,0.231856082454231,-0.095774,-,349327984.08,1244689612.34,-,医药制造,-,-,300363,-,001,-,-,-,016024,2020-03-28T00:00:00,-,0.383196254879177,-,0.271585707507741,23830331.18,0.02976726,3955481924.55,-,-0.211913864404427,0.559847893000069,208560098.6,2,-,-,3064318240.6,-0.402395
cyb,001,-,1282203756.68,-,80031811,1001540468.71,-,-,-,-,2020-03-27T20:36:39,-,-,0.915182401873264,中信出版,-,2019-12-31T00:00:00,-,-,722538937.49,0.3706188357,0.097821874457733,0.579574,-,76599687.17,15468965.42,-,文化传媒,-,-,300788,-,001,-,-,-,016039,2020-03-28T00:00:00,-,0.0227620849488033,-,0.073964059949224,-,0.02544195,2702346379.5,-,0.901854440627943,-,677007752.95,2,-,-,1700805910.79,0.217319
cyb,001,-,750771219.24,-,80198452,76252963.83,-,-,-,-,2020-03-27T17:57:49,-,-,0.358177701297255,我武生物,-,2019-12-31T00:00:00,-,-,36819040.55,0.0533905488,1.5190740868231,0.350053,-,133508513.41,154953400.71,-,医药制造,-,-,300357,-,001,-,-,-,016024,2020-03-28T00:00:00,-,0.227458021738819,-,0.568561187855428,160167.25,0.17491426,1428210902.69,-,0.631958331632098,-0.428810369561079,8684422.82,2,-,-,1351957938.86,0.220594
szzb,001,-,354049459.17,-,10000890,605112886.44,-,-,-,-,2020-03-27T17:55:53,-,-,0.0218136472966904,湖南投资,-,2019-12-31T00:00:00,-,-,672336462.43,0.2655867816,-0.421907669007752,0.068546,-,16543347.22,269046502.22,-,高速公路,-,-,000548,-,001,-,-,-,016002,2020-03-28T00:00:00,-,0.0535483847482685,-,0.485235713820752,312010942.29,0.0202441,2278399861.66,-,-0.265125348822514,3.14067887475652,122920095.4,2,-,-,1673286975.22,0.223249
zxb,001,-,539942128.18,-,10002533,3946792835.99,-,-,-,-,2020-03-27T20:16:39,-,-,-0.111808474419121,山东墨龙,-,2019-12-31T00:00:00,-,-,934907320.58,0.6881037742,0.125258878069882,-0.131938,-,507559024.95,2726157716.13,-,机械行业,-,-,002490,-,001,-,-,-,016043,2020-03-28T00:00:00,-,-0.0534146180846954,-,-0.103431092884347,-,0.00635402,5735752344.59,-,-0.394990473495961,-,924020613.8,2,-,-,1788959508.6,-0.140764
szzb,001,-,1093528206.78,-,10001149,2795583754.25,-,-,-,-,2020-03-27T18:04:21,-,-,0.0630369077972352,潍柴重机,-,2019-12-31T00:00:00,-,-,425981327.57,0.6570766174,-0.0745411162086709,0.094575,-,136527052.89,1103730891.25,-,船舶制造,-,-,000880,-,001,-,-,-,016049,2020-03-28T00:00:00,-,-0.000515542985869505,-,0.0419019720223257,-,0.0080276,4254578051.21,-,0.106726029235849,-,945199391.49,2,-,-,1458994296.96,0.11179
zxb,001,-,285295874.59,-,80167407,523082944.0,-,-,-,-,2020-03-27T19:50:39,-,-,0.0266370455957509,良信电器,-,2019-12-31T00:00:00,-,-,269038475.31,0.2245329598,0.133170078421744,0.075355,-,145171038.76,672303274.52,-,输配电气,-,-,002706,-,001,-,-,-,016020,2020-03-28T00:00:00,-,0.459814408166624,-,0.180570517611305,39788267.49,0.02409643,2329648816.15,-,0.884140516614021,1.0423836849817,329890218.72,2,-,-,1806565872.15,0.286141
zxb,001,-,1298446484.21,-,80140626,2345603308.26,-,-,-,-,2020-03-27T20:20:05,-,-,0.0946833954128219,中远海科,-,2019-12-31T00:00:00,-,-,1220496365.98,0.70710116,0.188946143211235,0.53422,-,122874355.14,84131713.94,-,软件服务,-,-,002401,-,001,-,-,-,016057,2020-03-28T00:00:00,-,-0.0380458220826725,-,0.70003954374791,1660289790.26,0.01331171,3317210380.82,-,0.29546157431483,0.712835811724498,280620369.97,2,-,-,971607072.56,0.840297
