sname,netoperatecashflow,nideposit,scode,netoperatecashflow_zb,indemnitypay_zb,niloanadvances_zb,indemnitypay,agentuwsecurityrec,publishname,hycode,premiumrec_zb,buyfilassetpay_zb,reporttimetypecode,noticedate,netfinacashflow_zb,cashequibeginning_zb,salegoodsservicerec,invpay,employeepay_zb,eutime,nideposit_zb,netinvcashflow,niloanadvances,nicashequi_tb,nicashequi,niclientdeposit_zb,intandcommrec_zb,cashequibeginning,employeepay,dataajusttype,intandcommrec,invincomerec,invincomerec_zb,reportdate,salegoodsservicerec_zb,premiumrec,netfinacashflow,netinvcashflow_zb,companycode,mkt,cashequiending,niclientdeposit,combinetypecode,invpay_zb,cashequiending_zb,buyfilassetpay
2019-12-31T00:00:00,0.276089576954877,201571711.2,1193378091.44,zxb,-,-,2,87.5749138686312,197461737.22,2020/3/27 15:48:30,21990480.59,10865611.6,玻璃陶瓷,-121497349.63,109.830733452685,2.02386035867507,-,-,-,001,0.274877415849703,-,12.1613686485904,001,18.1730899731406,悦心健康,-,0.016423605644067,016044,-,-,18.5513451631199,002162,132140708.26,178452.52,-,951555000.0,-,2999882.11,17.1730899731406,2020-03-28T00:00:00,186596125.62,-11.1818233618805,-,80098077,-
2019-12-31T00:00:00,0.0274979314718727,332964818.11,8265584972.64,szzb,-,-,2,8.70056721498444,555097777.21,2020/3/27 17:40:24,72817852.74,-312772239.57,农牧饲渔,-177462365.57,26.4268497229919,0.23281430871266,-,-,-,001,-1.13396416436107,-,0.950745483227094,001,1.77476676949703,京粮控股,-,-1.38215516880375,016009,-,-,1.06456000880309,000505,297366794.05,-432299767.58,-,2721295893.36,-,8600589.61,2.77476676949703,2020-03-28T00:00:00,867870016.78,-0.567385282702761,-,10000847,-
2019-12-31T00:00:00,0.0070971412476916,204526524.54,1302403976.17,shzb,-,-,2,1.65666184945426,393091340.1,2020/3/27 17:50:27,107676244.75,-275916295.26,医药制造,-240886583.18,4.72028654539133,0.39024967571609,-,-,-,001,-3.76049481515866,-,0.158383502934541,001,1.42467605883728,太龙药业,-,-0.285341253099282,016024,-,-,0.741262941165804,600222,43700589.36,-78730301.44,-,457100000.0,-,1958216.92,2.42467605883728,2020-03-28T00:00:00,669007635.36,-0.873042249835259,-,10000180,-
2019-12-31T00:00:00,0.101457237021712,133947798.52,858496842.7,shzb,-,-,2,4.26038237082913,230618583.83,2020/3/27 19:49:42,4545175.1,68843178.91,商业百货,-19516254.45,12.4703254017704,0.0660221560358506,-,-,-,001,55.0838621985142,-,0.301091007681359,001,3.34991189368945,开开实业,-,0.982352744175451,016036,-,-,1.94569455741015,600272,20728062.11,67628285.72,-,293298265.78,-,6984638.72,2.34991189368945,2020-03-28T00:00:00,161775404.92,-0.28348857154772,-,10000572,-
2019-12-31T00:00:00,0.00688176409909348,334390115.67,1677085224.6,zxb,-,-,2,0.810707172404493,1660049034.4,2020/3/27 17:59:27,540389014.0,1067315091.63,化工行业,1073194521.02,1.57131219988538,0.506306917458386,-,-,-,001,4.00480864259268,-,0.495278363414403,001,1.55535047468014,云南能投,-,-0.500786979788431,016041,-,-,0.313300278701504,002053,528618071.83,-534497501.22,-,865280000.0,-,7345010.68,0.555350474680142,2020-03-28T00:00:00,592733942.77,1.00550861637403,-,10002603,-
2019-12-31T00:00:00,-,29978259.75,453483615.55,,-,-,2,-,54448964.42,2020/3/27 22:14:06,6804466.76,-7385492.9,化工行业,-20109384.61,61.4019432000266,0.921328725398951,-,-,-,001,-0.919214477115821,-,2.26577099410657,001,7.37242119886135,ST昌九,-,-0.54195948925765,016041,-,-,4.05907366724298,600228,16733835.59,-4002637.96,-,-,-,-,8.37242119886135,2020-03-28T00:00:00,61834457.32,-2.72282227906549,-,10000185,-
2019-12-31T00:00:00,-,288236968.73,1581019824.12,shzb,-,-,2,0.134103446729475,351983418.55,2020/3/27 21:57:07,2001872546.01,-281995065.17,电力行业,2030794380.17,5.60655138829074,7.09896304321204,-,-,-,001,-8.00543195669538,-,-0.170887868271557,001,1.24818999345896,绿色动力,-,-8.03138333298373,016007,-,-,1.02213479713284,601330,-48189535.55,-2264810466.39,-,37816510.2,-,-,2.24818999345896,2020-03-28T00:00:00,633978483.72,7.20152453357913,-,80373142,-
2019-12-31T00:00:00,0.0170224767558677,2238441280.91,22690616089.82,shzb,-,-,2,0.432860433720119,10683490790.99,2020/3/27 17:17:20,870294161.46,2146675435.9,船舶制造,1191037144.89,10.5701195953299,0.40541487870295,-,-,-,001,1.69297516719759,-,1.74015779865383,001,4.97676109407332,中船防务,-,-1.29721407592411,016049,-,-,1.04274788981853,600685,3735554000.96,-2784697591.89,-,929210860.24,-,36541732.71,3.97676109407332,2020-03-28T00:00:00,8536815355.09,0.554828701615367,-,10000492,-
2019-12-31T00:00:00,0.028499710174968,15605420000.0,95558437000.0,szzb,-,-,2,0.249020136362237,28505800000.0,2020/3/27 19:07:02,6550620000.0,7371689000.0,通讯行业,5721718000.0,12.9628958845117,0.888618605586861,-,-,-,001,1.82134364654082,-,1.01015574585417,001,3.86692927495992,中兴通讯,-,-0.817060377886262,016015,-,-,2.11693955075967,000063,7446554000.0,-6023115000.0,-,1835699000.0,-,210091000.0,2.86692927495992,2020-03-28T00:00:00,21134111000.0,0.776174632434982,-,10000649,-
2019-12-31T00:00:00,-,106341148.11,2516190401.08,,-,-,2,1.04544650802225,147249165.66,2020/3/27 18:13:56,60545126.38,131089920.86,钢铁行业,-140558391.04,19.1943849273295,0.461859508212384,-,-,-,001,4.66884607421953,-,-0.182593469528165,001,1.12326839999589,ST地矿,-,2.25482228863099,016033,-,-,0.811207661217288,000409,-23936163.47,295584475.37,-,137047500.0,-,-,0.12326839999589,2020-03-28T00:00:00,16159244.8,-1.07222881910282,-,10000682,-
2019-12-31T00:00:00,-,11168613.31,2290147527.96,shzb,-,-,2,-,66992759.44,2020/3/27 21:12:36,1873950.68,-28187765.7,国际贸易,98822044.92,81.2461531124476,0.0664809939157398,-,-,-,001,0.710428585822452,-,-4.43977287352009,001,2.37666085893427,东方银星,-,-0.0660759394633396,016037,-,-,0.396222014503264,600753,-125147277.52,-1862533.1,-,-,-,-,3.37666085893427,2020-03-28T00:00:00,95180525.14,3.50584881298343,-,10000702,-
2019-12-31T00:00:00,0.164784987138082,5068644761.89,15787844983.17,shzb,-,-,2,0.0775686843412753,5911750154.92,2020/3/27 20:07:34,1131841340.19,-1441309925.77,旅游酒店,-3195358324.22,10.9538168723396,0.785286578516643,-,-,-,001,0.429500855156029,-,1.830222668633,001,4.10165090049021,锦江酒店,-,-0.614666492695321,016038,-,-,3.51669316311837,600754,2637918098.67,-885924916.96,-,111800514.67,-,237506237.58,5.10165090049021,2020-03-28T00:00:00,7353060080.69,-2.21698211265209,-,10000703,-
2019-12-31T00:00:00,0.0754557798418521,18525644.5,522544884.8,shzb,-,-,2,-,84569725.26,2020/3/27 17:03:55,2759332.26,-65761288.67,有色金属,-211409749.06,7.94608644946434,0.0419598264542342,-,-,-,001,-1.88578460041643,-,-0.217271227175907,001,1.28601076667435,宁波富邦,-,2.43207667481374,016032,-,-,0.281710484612983,600768,-14288035.89,159936496.28,-,-,-,4962069.32,2.28601076667435,2020-03-28T00:00:00,150331013.93,-3.21480544763783,-,10000717,-
2019-12-31T00:00:00,0.0903713088258284,37111552.09,501815753.32,szzb,-,-,2,20.2818588808091,140085193.52,2020/3/27 18:29:02,4157967.25,-64527192.82,食品饮料,-41258985.22,7.77681054125237,0.0644374420811818,-,-,-,001,-1.62909706147387,-,-0.0510691396291242,001,2.1709482064526,广东甘化,-,-0.301647384139219,016012,-,-,0.575130429019646,000576,-3295348.22,-19464458.92,-,1308731418.75,-,5831406.87,3.1709482064526,2020-03-28T00:00:00,204612386.34,-0.639404620236508,-,10000916,-
2019-12-31T00:00:00,0.0464063865583012,130418537.09,704813833.53,zxb,-,-,2,-,109918161.9,2020/3/27 19:14:32,62259281.37,15860476.21,汽车行业,-64972434.05,44.438377776174,3.92543581577618,-,-,-,001,1.09161418314034,-,3.89177256866236,001,6.93031914329891,联诚精密,-,1.1812963483522,016035,-,-,8.22286388902821,002921,61725366.24,18735922.63,-,-,-,736027.39,5.93031914329891,2020-03-28T00:00:00,94057685.69,-4.09649957477538,-,80509333,-
2019-12-31T00:00:00,0.0718360734126877,420255300.75,1659622623.27,zxb,-,-,2,0.191851243994885,281335116.84,2020/3/27 19:50:39,319007656.38,132915479.04,输配电气,-243451996.74,12.4863005818197,2.40007904785865,-,-,-,001,4.41066401433506,-,2.49246003650411,001,2.11664675079216,良信电器,-,0.339211586984775,016020,-,-,3.16182361742478,002706,331286519.74,45086470.58,-,25500000.0,-,9548126.11,1.11664675079216,2020-03-28T00:00:00,148419637.8,-1.83163013441598,-,80167407,-
2019-12-31T00:00:00,0.00982335177589684,1511218749.77,25730400643.21,szzb,-,-,2,-,1852442285.08,2020/3/27 17:25:28,839236677.74,1370294395.14,汽车行业,-58356333.33,18.7772793455681,0.612449909097276,-,-,-,001,2.74710038946158,-,1.53130238699956,001,1.35185715686354,一汽轿车,-,-0.488738505240384,016035,-,-,1.10284239294112,000800,2098335078.17,-669715634.42,-,-,-,13460883.88,0.351857156863537,2020-03-28T00:00:00,482147889.94,-0.042586712415209,-,10001096,-
2019-12-31T00:00:00,0.282821397248645,1945359641.37,11112129346.52,shzb,-,-,2,0.0376344579075732,10359797684.74,2020/3/27 15:36:47,2302126352.25,1594283625.59,民航机场,-1481095483.9,6.96998273591859,1.44398795502779,-,-,-,001,1029.71639830515,-,3.06410083148924,001,6.49808949828869,上海机场,-,-1.13510910227801,016001,-,-,1.22020925897052,600009,4885045782.8,-1809685855.02,-,60000000.0,-,450897522.6,5.49808949828869,2020-03-28T00:00:00,8765514059.15,-0.929003760765521,-,10000009,-
2019-12-31T00:00:00,0.24878649332269,3302787090.79,-,shzb,-,-,2,0.0283386367901708,61940172286.8,2020/3/27 20:18:32,298154341.97,15860501806.35,券商信托,10069109126.51,-,0.0187985440568236,-,0.486449830067864,-,001,4.07516682256281,-,0.654773351661055,001,3.90530974637898,东方证券,-,-0.297916251488224,016027,7715338408.49,-,0.208239760072892,600958,10385033926.77,-4725101244.87,-,449465000.0,-,3945878626.74,2.90530974637898,2020-03-28T00:00:00,46079670480.45,0.634854385406562,-,80000091,-
2019-12-31T00:00:00,0.141125986059909,1339409783.49,3902067547.35,szzb,-,-,2,-,1402529315.94,2020/3/27 20:12:05,1828281786.28,546658105.03,民航机场,-227270849.77,7.13804023290912,3.34447028125498,-,-,-,001,0.273945903373862,-,1.76258372389288,001,2.56564258909695,深圳机场,-,-0.347451706674278,016001,-,-,2.45017822138848,000089,963530678.46,-189937291.56,-,-,-,77147664.11,1.56564258909695,2020-03-28T00:00:00,855871210.91,-0.415745870551993,-,10000657,-
2019-12-31T00:00:00,0.00312026475293583,230921749.02,746606813.7,szzb,-,-,2,-,755781499.63,2020/3/27 15:47:28,63933060.05,348138586.31,交运物流,169983085.2,2.14456783321106,0.183642556625627,-,-,-,001,2.60910300507579,-,0.497089444132752,001,2.17092137829564,西部创业,-,0.0146478585268315,016003,-,-,0.663304092394906,000557,173056016.35,5099484.76,-,-,-,1086284.56,1.17092137829564,2020-03-28T00:00:00,407642913.32,0.488262697340417,-,10000899,-
2019-12-31T00:00:00,0.0,69579881.02,518209680.81,szzb,-,-,2,-,344825636.19,2020/3/27 17:55:53,44017040.98,-123846502.16,高速公路,-10997791.74,4.18429000231685,0.355416101482894,-,-,-,001,-2.3795174438246,-,-0.556344202850275,001,2.78429854841207,湖南投资,-,-0.354854001796703,016002,-,-,0.561823546135427,000548,-68901283.52,-43947426.9,-,-,-,0.0,3.78429854841207,2020-03-28T00:00:00,468672138.35,-0.0888017953530227,-,10000890,-
2019-12-31T00:00:00,-,70061678.6,322091283.51,cyb,-,-,2,9.13544619049382,170117785.05,2020/3/27 20:28:03,10719745.34,-6567823.7,专用设备,10126801.7,49.0407931488782,1.63216094548945,-,-,-,001,0.803436990727688,-,8.80692510823639,001,25.9016978561711,光力科技,-,-11.3726096728205,016061,-,-,10.6674115810995,300480,57842331.45,-74693295.34,-,60000000.0,-,-,26.9016978561711,2020-03-28T00:00:00,176685608.75,1.54188086686919,-,80329890,-
2019-12-31T00:00:00,0.405334456321029,495314619.7,5597897058.91,szzb,-,-,2,72.1741200645932,1389131848.37,2020/3/27 19:30:32,179610014.89,-37192381.39,交运设备,-584955726.85,150.511928779455,4.82921523649174,-,6.02303020425119,-,001,0.135875253489192,-,21.1758221034956,001,37.3499032988379,宗申动力,-,-5.82062283508972,016008,224010836.48,-,13.3176366015965,001696,787579251.92,-216482824.41,-,2684327399.93,-,15075353.69,38.3499032988379,2020-03-28T00:00:00,1426324229.76,-15.7278373954102,-,10001014,-
2019-12-31T00:00:00,-,222604180.01,2540621998.26,szzb,-,-,2,-,2203622278.61,2020/3/27 20:12:05,9048883.25,276479264.18,食品饮料,-390263372.81,9.18919545664714,0.0327289761741726,-,-,-,001,11.8692546207683,-,2.44294519299021,001,7.97029855076345,承德露露,-,-0.0313985659132406,016012,-,-,0.805138789233304,000848,675423689.39,-8681052.4,-,-,-,-,6.97029855076345,2020-03-28T00:00:00,1927143014.43,-1.41154662707696,-,10001131,-
2019-12-31T00:00:00,2.67002535266203,-,-,shzb,36.7175453422609,-,2,17.6363518169408,-,2020/3/27 20:49:05,-,15383000000.0,保险,-15181000000.0,-,-,19.0370538906585,-,-,001,2.37127830272776,-,2.3927712409803,001,-,中国人保,-,-0.409477995189495,016028,-,564826000000.0,-,601319,36808000000.0,-6299000000.0,-,271300000000.0,292847000000.0,41073000000.0,-,2020-03-28T00:00:00,-,-0.986868621205227,-,80001622,-
2019-12-31T00:00:00,0.0649467095246151,-,-,shzb,-,1977486000000.0,2,-,-,2020/3/27 21:33:40,26038000000.0,-59110000000.0,银行,112874000000.0,-,0.440500761292505,-,-,1533642000000.0,001,-4.46960303506986,1416849000000.0,11.7496362713585,001,-,工商银行,33.4543393672813,-14.8192691591947,016029,-,-,-,601398,694521000000.0,-875967000000.0,25.9455591270513,-,-,3839000000.0,-,2020-03-28T00:00:00,-,1.90955845034681,-,80001067,23.9697005582812
2019-12-31T00:00:00,1.14794672439511,-,-,shzb,-,250716000000.0,2,-,-,2020/3/27 20:49:36,32376000000.0,-75757000000.0,银行,86728000000.0,-,0.427366447985005,-,-,-,001,-6.1984491868524,491230000000.0,-1.08960228097734,001,-,交通银行,3.30947635202028,-1.07987380704093,016029,-,-,-,601328,-82545000000.0,-81808000000.0,-,-,-,86965000000.0,-,2020-03-28T00:00:00,-,1.14481830061908,-,80001121,6.48428528056813
2019-12-31T00:00:00,0.0483884217651496,-,-,shzb,-,9601974000.0,2,-,-,2020/3/27 19:49:07,149931000.0,-6244717000.0,银行,-5539959000.0,-,0.0240092545426798,-,-,-,001,-4.33774305963847,9724660000.0,0.64141497525028,001,-,无锡银行,1.5376155556769,-0.754476303730017,016029,-,-,-,600908,4005455000.0,-4711491000.0,-,-,-,302172000.0,-,2020-03-28T00:00:00,-,-0.887143324509341,-,80066311,1.55726192235773
2019-12-31T00:00:00,0.459954246764009,-,-,shzb,-,872400000000.0,2,-,-,2020/3/27 20:29:35,39019000000.0,-342708000000.0,银行,293111000000.0,-,0.113854943567118,-,-,-,001,-1.4695607852594,1322755000000.0,-1.41305717987324,001,-,中国银行,2.54560733919255,-0.483437795441017,016029,-,-,-,601988,-484266000000.0,-165678000000.0,-,-,-,157630000000.0,-,2020-03-28T00:00:00,-,0.855279129754777,-,80001122,3.85971439242737
2019-12-31T00:00:00,0.846596657214916,-,-,shzb,-,446317000000.0,2,-,-,2020/3/27 21:43:35,4448000000.0,-70181000000.0,银行,-61453000000.0,-,0.0633789772160556,-,-,446317000000.0,001,-2.76524888698845,331235000000.0,0.927601487582109,001,-,光大银行,6.35951325857426,-1.060443709836,016029,-,-,-,601818,65100000000.0,-74423000000.0,6.35951325857426,-,-,59415000000.0,-,2020-03-28T00:00:00,-,-0.875635855858423,-,80001066,4.71972471181659
2019-12-31T00:00:00,0.0281269910468286,237139206.0,2633286022.0,cyb,-,-,2,1.81911556508831,1994409183.0,2020/3/27 18:48:06,60736950.0,-2515021208.0,食品饮料,-2476306661.0,1.04702338637297,0.0241496770710333,-,-,-,001,-2.75317246691637,-,0.515916831584825,001,0.792998952317383,华宝股份,-,-0.533889901098599,016012,-,-,0.09428914764046,300741,1297541773.0,-1342744424.0,-,4575114226.0,-,70739979.0,1.79299895231738,2020-03-28T00:00:00,4509430391.0,-0.984606671754157,-,80075422,-
2019-12-31T00:00:00,0.103696682428175,6950660838.0,166618226198.0,shzb,-,-,2,0.129352822586433,59080983598.0,2020/3/27 20:37:02,17547901650.0,19072254750.0,房地产,-15516528292.0,8.73615775282154,0.920074835409799,-,-,-,001,-0.0332312995221469,-,2.28500417571237,001,3.09774509476914,新城控股,-,-0.473303423760109,016017,-,-,0.364438338786346,601155,43580181744.0,-9026963472.0,-,2467049985.0,-,1977729544.0,2.09774509476914,2020-03-28T00:00:00,40008728848.0,-0.81356549057211,-,80006486,-
2019-12-31T00:00:00,-,158115537.36,991223826.37,cyb,-,-,2,-,618854017.5,2020/3/27 20:31:12,158648309.01,-215752172.76,专用设备,29105168.12,4.59427042467204,0.735326587818322,-,-,-,001,-1.32633586943634,-,-0.390050498465256,001,2.86835589919368,迈为股份,-,-0.735326587818322,016061,-,-,0.732857219175659,300751,-84154242.53,-158648309.01,-,-,-,-,3.86835589919368,2020-03-28T00:00:00,834606190.26,0.134900927057528,-,80650868,-
2019-12-31T00:00:00,0.479271454506573,1889035040.35,7100145598.4,shzb,-,-,2,6.94696178622119,2115226869.17,2020/3/27 17:03:21,994274863.72,130753142.61,港口水运,-1495356872.95,54.3019116533034,7.60421389400669,-,-,-,001,-0.867299756319317,-,18.7615875166918,001,16.1772545343643,秦港股份,-,-6.34258973876911,016016,-,-,14.4473394875446,601326,2453136528.16,-829313540.63,-,908337085.14,-,62666248.84,15.1772545343643,2020-03-28T00:00:00,1984473726.56,-11.4364889676895,-,80133074,-
2019-12-31T00:00:00,0.00448184475510836,375944532.31,1376723761.64,cyb,-,-,2,6.67109349859555,1071380691.95,2020/3/27 18:10:31,175058867.27,-274317846.15,医药制造,-804812999.99,5.01871745116864,0.638160694708415,-,-,-,001,-1.2567556409053,-,1.28090058569454,001,3.90561790633249,博腾股份,-,0.636303892472801,016024,-,-,1.37047056028732,300363,351373889.8,174549513.28,-,1830000000.0,-,1229450.0,4.90561790633249,2020-03-28T00:00:00,1345698538.1,-2.93387036711392,-,80198692,-
2019-12-31T00:00:00,0.319855364677394,5052478894.57,-,szzb,-,-,2,1.03837312181583,107590413620.82,2020/3/27 20:50:37,222871019.49,10282069439.22,券商信托,7564483106.1,-,0.0216756967853066,-,1.6033688376579,-,001,0.237245430794213,-,0.983839685583508,001,10.4638870858454,申万宏源,-,-0.739232857569245,016027,16485949725.48,-,0.491387353920971,000166,10115907964.23,-7600843573.28,-,10676624542.33,-,3288775070.12,9.46388708584542,2020-03-28T00:00:00,97308344181.6,0.735696559025947,-,80000075,-
2019-12-31T00:00:00,0.0598767592841776,744260267.09,12978774303.95,shzb,-,-,2,0.041492880074782,2771092798.08,2020/3/27 22:14:06,754522586.03,867618732.06,电子信息,-1702962838.77,14.9590757142072,0.869647643773811,-,-,-,001,3.19648015713568,-,3.65803874167682,001,3.19390614296738,中科曙光,-,-0.699446553763472,016014,-,-,0.857819500188628,603019,3173782934.88,-606852932.12,-,36000000.0,-,51950197.97,2.19390614296738,2020-03-28T00:00:00,1903474066.02,-1.96280091224705,-,80373483,-
2019-12-31T00:00:00,0.307100080306697,500263583.3,3356057125.03,zxb,-,-,2,0.312072630866991,947392652.56,2020/3/27 20:36:07,567213626.92,-129807032.06,电子元件,-578176270.51,25.8542012075182,4.36966794416669,-,-,-,001,-1.28581710762656,-,5.38428078069717,001,7.29846940897695,盈趣科技,-,-2.08705686318116,016022,-,-,3.85390202180084,002925,698917507.92,-270914657.15,-,40509222.0,-,39863749.97,8.29846940897695,2020-03-28T00:00:00,1077199684.62,-4.45412133175306,-,80310173,-
2019-12-31T00:00:00,0.0386517596986258,913621616.05,8775396803.7,zxb,-,-,2,3.93654379139373,741187841.53,2020/3/27 16:15:29,173300852.56,-355768936.97,商业百货,-272558708.26,24.6660005745245,0.487116312165875,-,-,-,001,-2.56694336262346,-,0.77465079930022,001,2.08334051826593,红旗连锁,-,-1.00853920287666,016036,-,-,2.56801963609049,002697,275596691.39,-358806920.1,-,1400500000.0,-,13751095.46,3.08334051826593,2020-03-28T00:00:00,1096956778.5,-0.766111596423561,-,80154367,-
2019-12-31T00:00:00,0.0273611032117305,134789983.39,761398002.19,cyb,-,-,2,15.2390157057739,104220982.1,2020/3/27 20:41:33,123046450.66,22639257.46,医疗行业,28667880.05,33.6317568513574,5.43509215694921,-,-,-,001,5.44767765459821,-,7.39224834894386,001,4.60355125534228,三鑫医疗,-,-7.64759149216372,016047,-,-,5.95381644597455,300453,167355013.58,-173135792.74,-,345000000.0,-,619435.06,3.60355125534228,2020-03-28T00:00:00,81581724.64,1.26629065024114,-,80202985,-
2019-12-31T00:00:00,0.0349491928529369,56041306.76,412564219.59,shzb,-,-,2,2.34291566720607,215113682.34,2020/3/27 16:00:13,455980001.77,-704427827.95,专用设备,143764539.91,0.585672801698691,0.647305492028866,-,-,-,001,-1.84213065721575,-,-0.129383908760727,001,0.305373629213394,上机数控,-,-1.07469928961088,016061,-,-,0.079555782063706,603185,-91141625.82,-757048086.28,-,1650414994.52,-,24619184.01,1.30537362921339,2020-03-28T00:00:00,919541510.29,0.204086968466845,-,80198784,-
2019-12-31T00:00:00,0.00673086262861317,77644559.81,515684972.83,zxb,-,-,2,1.97439570009662,139057839.03,2020/3/27 20:47:07,435337062.52,-175709458.84,交运物流,132837425.85,2.93487314931395,2.47759605768529,-,-,-,001,-1.73587620396175,-,1.82155985222998,001,0.791407815766055,宏川智慧,-,-3.57789124114521,016003,-,-,0.441891747448284,002930,320065295.88,-628669333.77,-,346920000.0,-,1182676.23,1.79140781576606,2020-03-28T00:00:00,314767297.87,0.756006117866204,-,80456191,-
