companycode,totaloperateexp,reportdate,financeexp,incometax,commreve_commexp,intnreve_tb,tystz,yltz,sumprofit,operateexp,parentnetprofit,operateexp_tb,mkt,indemnityexp,surrenderpremium,sjltz,noticedate,premiumearned,combinetypecode,reporttimetypecode,operateprofit,sjlktz,operatemanageexp,hycode,yyzc,premiumearned_tb,intreve_intexp,eutime,commnreve_tb,operatetax,manageexp,investincome,saleexp,kcfjcxsyjlr,totaloperatereve,totaloperateexp_tb,scode,commnreve,publishname,sname,dataajusttype,intnreve,operatereve
10000101,534125079.25,2019-12-31T00:00:00,-2457465.89,4347643.39,-,-,-0.115496,-0.091667,32263655.14,495565586.28,27916011.75,-0.118918050764203,shzb,-,-,-0.15669,2020-03-17T00:00:00,-,001,001,28577925.3,-3.7432696975,-,016015,495565586.28,-,-,2020/3/16 17:54:12,-,5192321.56,24332564.52,-,2658446.76,-20920660.11,537231885.5,-0.121961285275199,600130,-,通讯行业,波导股份,2,-,-
80380540,1378211914.72,2019-12-31T00:00:00,4644588.56,-3840221.47,-,-,-0.127024,-0.122684,22106941.53,1185770651.04,26970464.77,-0.143176188857144,zxb,-,-,0.047151,2020-03-17T00:00:00,-,001,001,18818230.36,0.334570412,-,016022,1185770651.04,-,-,2020/3/16 19:31:46,-,5629882.05,54652010.71,-,49119549.16,19193674.45,1400862935.98,-0.129406281289317,002902,-,电子元件,铭普光磁,2,-,-
80187554,2189218723.03,2019-12-31T00:00:00,98965867.78,126360948.02,-,-,0.285685,0.366205,1061929723.86,1730301164.11,849837425.81,0.21496495114015,zxb,-,-,0.639222,2020-03-17T00:00:00,-,001,001,1062695831.17,1.3656308223,-,016053,1730301164.11,-,-,2020/3/16 19:43:46,-,14920443.36,122867832.09,-,67250207.94,752823445.85,3159561554.91,0.236607133880649,002812,-,包装材料,恩捷股份,2,-,-
80169932,685227203.18,2019-12-31T00:00:00,-973661.08,-7144821.45,-,-,-0.179373,-0.864122,20154602.77,80876066.48,27299424.22,0.0811558354559964,cyb,-,-,-0.796362,2020-03-17T00:00:00,-,001,001,20343153.55,-0.8862250696,-,016024,80876066.48,-,-,2020/3/16 19:55:20,-,6705598.68,39966635.4,-,397916821.16,13638863.7,661490407.23,-0.0479138809976971,300204,-,医药制造,舒泰神,2,-,-
80396662,5440210474.07,2019-12-31T00:00:00,-10458506.37,134925201.62,-,-,0.270093,0.003567,911998862.04,4593839472.33,837086594.52,0.350631241472045,shzb,-,-,0.042892,2020-03-17T00:00:00,-,001,001,927030825.86,0.0261334869,-,016022,4593839472.33,-,-,2020/3/16 20:00:43,-,37756290.66,326351491.34,-,195538224.11,770137046.93,6332122845.94,0.333316601047721,603228,-,电子元件,景旺电子,2,-,-
80145881,829633566.22,2019-12-31T00:00:00,7151720.27,76689040.0,-,-,0.119265,0.06741,595877322.45,547516423.79,519188282.45,0.0900860611689207,zxb,-,-,0.059107,2020-03-17T00:00:00,-,001,001,597911426.25,0.0562176837,-,016033,547516423.79,-,-,2020/3/17 0:16:38,-,42469812.17,84636844.19,-,106574682.32,506020427.96,1374877603.77,0.0919670209030407,002978,-,钢铁行业,安宁股份,2,-,-
80024432,111193234.93,2019-12-31T00:00:00,186988.07,485454.08,-,-,0.140023,-0.011782,-35625214.63,53358098.91,-35741473.31,0.167264849343203,,-,-,-5.450893,2020-03-17T00:00:00,-,001,001,-18998471.01,0.1436247098,-,016038,53358098.91,-,-,2020/3/16 20:48:50,-,285574.81,28282543.88,-,29080029.26,-19187314.46,93083737.22,0.108627303927532,002306,-,旅游酒店,ST云网,2,-,-
80132727,1542644956.0,2019-12-31T00:00:00,21323153.02,78598454.79,-,-,0.197634,0.019194,622114239.69,1124850123.88,500563277.38,0.133866412936477,cyb,-,-,-0.07821,2020-03-17T00:00:00,-,001,001,620824953.5,0.2077295512,-,016041,1124850123.88,-,-,2020/3/16 17:13:45,-,22377031.54,122654089.55,-,113484528.07,471027853.35,2153079393.87,0.168793567241501,300285,-,化工行业,国瓷材料,2,-,-
80329955,1095033288.22,2019-12-31T00:00:00,-3847648.15,13678632.91,-,-,-0.084552,-0.260932,90397005.76,906927635.84,76718372.85,-0.0629826345925622,shzb,-,-,-0.244212,2020-03-17T00:00:00,-,001,001,71272358.66,-0.4092753423,-,016043,906927635.84,-,-,2020/3/16 18:04:45,-,13676201.16,33038807.53,-,83895669.9,50709133.16,1164725504.4,-0.0533683204351165,601882,-,机械行业,海天精工,2,-,-
80175558,757654617.16,2019-12-31T00:00:00,1680217.73,19695554.85,-,-,0.114274,0.208517,139315957.75,592066877.41,130312189.43,0.131657352508904,cyb,-,-,0.0624,2020-03-17T00:00:00,-,001,001,139685567.57,0.0186076023,-,016035,592066877.41,-,-,2020/3/17 0:03:05,-,1959120.83,71153583.49,-,31861764.75,104994471.76,885410404.07,0.0848625826479972,300825,-,汽车行业,阿尔特,2,-,-
10000821,3834499268.75,2019-12-31T00:00:00,48871548.21,136691992.21,-,-,0.122017,0.165801,928021905.68,2826059472.05,717943134.48,0.114045983796871,shzb,-,-,0.181941,2020-03-17T00:00:00,-,001,001,930945243.71,0.2058502272,-,016012,2826059472.05,-,-,2020/3/16 20:01:43,-,60986903.06,295102319.26,-,456289303.83,689521439.63,4674844437.35,0.098899376876465,600872,-,食品饮料,中炬高新,2,-,-
10000160,2169886611.42,2019-12-31T00:00:00,48239915.12,15524439.8,-,-,0.239902,1.512943,77286382.8,1485281441.61,64533748.49,0.352506528482613,shzb,-,-,1.225984,2020-03-16T00:00:00,-,001,001,97685221.27,0.8408274308,-,016024,1485281441.61,-,-,2020/3/15 14:53:28,-,16172492.13,123301399.46,-,483291326.25,-72152971.71,2109850652.89,0.210081946083628,600200,-,医药制造,江苏吴中,2,-,-
10000811,2112837263.88,2019-12-31T00:00:00,219409.3,103024114.94,-,-,-0.067633,0.38949,667481335.46,1662149309.8,551582618.5,-0.024599137893092,shzb,-,-,0.814054,2020-03-16T00:00:00,-,001,001,664452309.32,-0.0720797616,-,016034,1662149309.8,-,-,2020/3/15 14:55:19,-,16282570.38,278384427.46,-,58135638.06,251139052.77,2473398794.74,-0.028972498107769,600862,-,航天航空,中航高科,2,-,-
80083603,9027365209.06,2019-12-31T00:00:00,324031199.37,583561664.72,-,-,0.039526,0.028367,4385434968.34,7604612878.07,3801873303.62,0.0971657903465648,shzb,-,-,0.02878,2020-03-16T00:00:00,-,001,001,4631877581.63,0.0018954898,-,016041,7604612878.07,-,-,2020/3/15 14:47:58,-,159957144.35,442006615.62,-,443336858.5,3909419961.62,13568199157.86,0.0585423568662457,600989,-,化工行业,宝丰能源,2,-,-
80198440,1872376506.44,2019-12-31T00:00:00,-8557191.65,45672735.87,-,-,0.115588,0.208497,271938694.19,1321107033.06,220382668.42,0.0624587865239502,zxb,-,-,0.274538,2020-03-14T00:00:00,-,001,001,263870975.15,0.1939518048,-,016012,1321107033.06,-,-,2020/3/13 17:22:13,-,18772188.01,158881910.33,-,312922904.43,191453577.32,2116915652.97,0.105391499433464,002695,-,食品饮料,煌上煌,2,-,-
10000618,1836195304.27,2019-12-31T00:00:00,-20906149.2,190786300.7,-,-,0.171734,0.071813,731983330.76,957752652.54,552452307.59,0.0206382439420935,szzb,-,-,0.097227,2020-03-14T00:00:00,-,001,001,730864469.07,0.0687354718,-,016017,957752652.54,-,-,2020/3/13 16:09:46,-,751013928.21,68854618.7,-,79480254.02,524204812.66,2548740319.49,0.229780426136866,000029,-,房地产,深深房A,2,-,-
80055738,893210037.92,2019-12-31T00:00:00,49109961.73,-312073.16,-,-,-0.458436,-9.568411,-2069545801.74,455362189.76,-2068654854.33,-0.380015044611707,zxb,-,-,-10.955709,2020-03-14T00:00:00,-,001,001,-2068404058.83,-11.5041138629,-,016024,455362189.76,-,-,2020/3/13 20:06:48,-,8517264.63,112571128.73,-,197550484.59,-2088067403.27,709291124.12,-0.161245760696228,002370,-,医药制造,亚太药业,2,-,-
10000633,2168659186.75,2019-12-31T00:00:00,15862799.64,28059080.22,-,-,0.69621,1.090867,9532401.59,1973495608.35,19679910.43,0.727726081434201,szzb,-,-,1.85637,2020-03-14T00:00:00,-,001,001,4949428.32,0.3703813384,-,016014,1973495608.35,-,-,2020/3/13 18:32:53,-,8466143.4,96870842.37,-,20785078.66,-41179849.56,2158184855.71,0.681783599267304,000045,-,电子信息,深纺织A,2,-,-
10001397,2300317747.25,2019-12-31T00:00:00,395498.38,33999039.34,-,-,0.114677,0.178232,308375247.01,1970735268.13,269116549.45,0.0826441471699985,zxb,-,-,0.194352,2020-03-14T00:00:00,-,001,001,307917188.42,0.1770385474,-,016053,1970735268.13,-,-,2020/3/13 16:57:50,-,16822607.77,96605590.12,-,114567829.57,238302049.39,2599724041.24,0.10543173923585,002014,-,包装材料,永新股份,2,-,-
10000710,9385358519.68,2019-12-31T00:00:00,2612492.74,129751720.61,-,-,0.047867,0.060691,906755975.56,7972506121.6,651343432.89,0.0348610594100797,shzb,-,-,0.117915,2020-03-14T00:00:00,-,001,001,881516510.62,0.1425626606,-,016061,7972506121.6,-,-,2020/3/13 19:14:29,-,80583317.32,344310599.09,-,492903309.15,512971645.22,10130234608.77,0.0488111594843394,600761,-,专用设备,安徽合力,2,-,-
80397222,615187600.22,2019-12-31T00:00:00,59180750.47,11926767.27,-,-,-0.201211,-0.274842,122288625.21,461718084.2,110337894.22,-0.277315678270798,shzb,-,-,-0.227625,2020-03-14T00:00:00,-,001,001,119281411.41,-0.2565134339,-,016057,461718084.2,-,-,2020/3/13 23:03:34,-,1778523.56,59726517.27,-,6099541.28,100967833.95,726641194.19,-0.180823935056331,603881,-,软件服务,数据港,2,-,-
80617594,1604249074.32,2019-12-31T00:00:00,511672.6,9241909.01,-,-,0.09753,-0.474543,94555830.86,1435701954.83,85313921.85,0.181168807067374,cyb,-,-,-0.472472,2020-03-14T00:00:00,-,001,001,94430862.78,-0.6166476286,-,016022,1435701954.83,-,-,2020/3/13 20:33:15,-,6909775.45,55555762.49,-,20957120.62,59024154.55,1701423451.8,0.177743165702223,300752,-,电子元件,隆利科技,2,-,-
10000354,2097603641.72,2019-12-31T00:00:00,-19145394.57,10658853.5,-,-,-0.211006,-0.014176,156849698.83,1696636705.27,135103771.98,-0.218220927583509,shzb,-,-,0.149406,2020-03-14T00:00:00,-,001,001,145050557.32,-0.0064284174,-,016035,1696636705.27,-,-,2020/3/13 19:13:25,-,15701723.58,221502770.24,-,92397920.53,95635318.11,2207998805.4,-0.22079179496938,600523,-,汽车行业,贵航股份,2,-,-
10001091,2362070212.99,2019-12-31T00:00:00,-5687192.42,23577086.17,-,-,0.115124,0.146661,170315458.67,1996056622.6,142538754.49,0.136305279651152,szzb,-,-,0.267466,2020-03-13T00:00:00,-,001,001,170985554.93,0.7079164003,-,016040,1996056622.6,-,-,2020/3/12 20:42:33,-,16448951.69,148061882.2,-,82134263.01,122443675.18,2512753388.9,0.12302598573554,000795,-,材料行业,英洛华,2,-,-
80158866,4076269758.63,2019-12-31T00:00:00,10665253.96,-9822707.24,-,-,0.209393,-1.422109,-424868414.42,1800697810.88,-355889615.46,0.27988485111718,cyb,-,-,-1.355114,2020-03-13T00:00:00,-,001,001,-465416353.65,-1.4711226609,-,016012,1800697810.88,-,-,2020/3/12 20:33:03,-,58838887.81,429626755.08,-,1650399754.51,-430518920.11,5261799439.25,0.260703146477585,300146,-,食品饮料,汤臣倍健,2,-,-
10000170,902990999.11,2019-12-31T00:00:00,-11551873.57,35295655.08,-,-,0.221955,0.439123,352665694.4,206642991.36,312321254.23,0.00130630742357401,shzb,-,-,0.448573,2020-03-13T00:00:00,-,001,001,351224319.0,0.9929310637,-,016024,206642991.36,-,-,2020/3/12 20:08:31,-,14957240.63,58830029.5,-,623038239.75,304784360.26,1256021957.79,0.195672776980035,600211,-,医药制造,西藏药业,2,-,-
10000047,640981847.75,2019-12-31T00:00:00,421393829.17,64029.34,-,-,0.099677,0.697572,-933375535.78,115695590.23,-932172657.69,-0.0789718425798826,,-,-,0.448123,2020-03-13T00:00:00,-,001,001,-498118948.84,0.6656696617,-,016055,115695590.23,-,-,2020/3/12 20:23:27,-,2492132.51,88738408.27,-,7083189.46,-512586497.44,161045543.92,-0.228002856394012,600074,-,安防设备,退市保千,2,-,-
10001135,2586429837.7,2019-12-31T00:00:00,14930469.15,26247508.89,-,-,0.253389,-9.007238,39824462.6,2426104670.29,23611962.97,0.257338637071546,szzb,-,-,0.024903,2020-03-13T00:00:00,-,001,001,-5077863.75,-2.1628409035,-,016061,2426104670.29,-,-,2020/3/12 18:18:19,-,8278324.59,83196770.12,-,27947398.49,-8597664.24,2546400307.04,0.248041250215957,000856,-,专用设备,冀东装备,2,-,-
80098336,2270307586.46,2019-12-31T00:00:00,60634614.53,12944559.07,-,-,-0.034191,1.711818,102759535.88,1887029441.96,89276972.0,-0.117215461549005,zxb,-,-,2.070216,2020-03-13T00:00:00,-,001,001,102585905.85,4.5800495078,-,016041,1887029441.96,-,-,2020/3/12 19:26:27,-,16137830.96,142216623.84,-,105867647.42,95560476.22,2382800057.56,-0.0709054706697128,002165,-,化工行业,红宝丽,2,-,-
10000381,5115449226.82,2019-12-31T00:00:00,-21950819.23,270172395.86,-,-,-0.037209,-0.023006,1893146288.91,1110230721.51,1622973893.05,0.0128860206554615,shzb,-,-,-0.038445,2020-03-13T00:00:00,-,001,001,1857686677.08,-0.0170018077,-,016024,1110230721.51,-,-,2020/3/12 19:46:29,-,109682820.13,258231418.51,-,3449113491.99,1565921810.36,6939993811.61,-0.040588855414921,600566,-,医药制造,济川药业,2,-,-
80439284,790501181.14,2019-12-31T00:00:00,4376125.25,7526626.59,-,-,0.026515,0.067222,20075375.07,605866187.97,9081376.83,0.0137339938509832,shzb,-,-,-0.327692,2020-03-13T00:00:00,-,001,001,19936389.33,-0.0370513398,-,016035,605866187.97,-,-,2020/3/12 23:23:30,-,2987229.5,38257235.42,-,130950366.46,11073505.51,816914321.67,0.0185284316641026,603335,-,汽车行业,迪生力,2,-,-
80463419,705314172.9,2019-12-31T00:00:00,-7400772.05,19124981.3,-,-,0.227465,0.127955,164828065.39,407339435.2,145703084.09,0.26209961933533,zxb,-,-,0.135509,2020-03-13T00:00:00,-,001,001,164902935.4,0.0552466278,-,016020,407339435.2,-,-,2020/3/12 19:30:59,-,10885190.44,66712993.51,-,175194384.98,126979765.49,852775282.9,0.268800252227802,002879,-,输配电气,长缆科技,2,-,-
80199626,772953870.4,2019-12-31T00:00:00,2453878.83,761331.75,-,-,0.116072,0.228692,79782323.48,720090791.99,78976900.87,0.103951129360861,shzb,-,-,0.230747,2020-03-13T00:00:00,-,001,001,80357715.18,0.2549204903,-,016009,720090791.99,-,-,2020/3/12 18:20:21,-,2062521.75,17519792.72,-,30826885.11,76475916.49,851958111.77,0.105705867874134,603336,-,农牧饲渔,宏辉果蔬,2,-,-
80509337,2514499884.35,2019-12-31T00:00:00,-7204153.55,99201603.13,-,-,0.032704,-0.049735,408712865.96,2232489636.97,309511262.83,0.0380084509601429,shzb,-,-,-0.034849,2020-03-13T00:00:00,-,001,001,367526851.7,-0.0937284918,-,016039,2232489636.97,-,-,2020/3/12 18:35:50,-,123587942.28,65041910.75,-,100584547.9,225300515.14,2813589129.95,0.0450461196641889,603103,-,文化传媒,横店影视,2,-,-
80548929,525589560.01,2019-12-31T00:00:00,-5301435.81,55981471.56,-,-,0.326453,0.453098,365045622.82,280835367.64,292990202.73,0.30012321953012,cyb,-,-,0.313907,2020-03-13T00:00:00,-,001,001,365937441.4,0.1281780535,-,016022,280835367.64,-,-,2020/3/12 20:12:58,-,8217980.83,69466028.18,-,115447164.1,242886873.58,844041676.1,0.309589645496787,300726,-,电子元件,宏达电子,2,-,-
10000752,12896435220.56,2019-12-31T00:00:00,636536479.53,213024452.17,-,-,-0.006486,-0.224268,1396867077.64,11161587376.8,1204645071.47,0.0434438307428258,shzb,-,-,-0.08824,2020-03-13T00:00:00,-,001,001,1261928446.85,-0.2649584921,-,016041,11161587376.8,-,-,2020/3/12 19:47:31,-,295544850.59,521707879.42,-,153067397.43,966654896.53,13544053454.88,0.031411248790622,600803,-,化工行业,新奥股份,2,-,-
80091747,8642250568.4,2019-12-31T00:00:00,63636017.42,37675244.06,-,-,0.032403,0.489884,302748965.68,7936795180.84,267478595.0,0.0229073748576995,zxb,-,-,0.566783,2020-03-13T00:00:00,-,001,001,281743821.55,0.5357719925,-,016005,7936795180.84,-,-,2020/3/12 21:07:02,-,21837591.77,190407873.77,-,28574071.71,240722706.39,8976374629.37,0.0234741924448391,002135,-,工程建设,东南网架,2,-,-
80055878,29048105076.0,2019-12-31T00:00:00,929216843.0,197407235.0,-,-,0.062439,1.700034,1543922719.0,26842854896.0,1007130948.0,0.060109442028321,shzb,-,-,1.489201,2020-03-13T00:00:00,-,001,001,1404308436.0,1.4411164759,-,016032,26842854896.0,-,-,2020/3/12 19:36:31,-,370751642.0,600801423.0,-,181189653.0,896588331.0,30566841834.0,0.0690185130099757,601168,-,有色金属,西部矿业,2,-,-
80188248,515517984.83,2019-12-31T00:00:00,-135153.18,4778049.43,-,-,0.310974,0.054139,118049259.72,317078406.78,113273302.12,0.381973360122689,cyb,-,-,0.166566,2020-03-13T00:00:00,-,001,001,118582542.41,0.1015934772,-,016020,317078406.78,-,-,2020/3/12 15:50:46,-,5941989.09,53399987.67,-,86592188.35,92831590.53,600208305.71,0.360697899066904,300286,-,输配电气,安科瑞,2,-,-
10001163,946470146.25,2019-12-31T00:00:00,8474331.66,104102731.53,-,-,7.28499,2.859815,267485375.94,519838762.49,174063372.48,3.49466455231173,,-,-,2.344326,2020-03-12T00:00:00,-,001,001,277567837.19,2.3125978219,-,016017,519838762.49,-,-,2020/3/11 18:50:15,-,299737130.22,52616604.39,-,65803317.49,173207952.96,1282282705.0,2.64280615001197,000897,-,房地产,*ST津滨,2,-,-
80158744,1535557743.17,2019-12-31T00:00:00,2907978.8,26815906.8,-,-,0.128624,0.279781,299272876.28,1260625800.34,273312959.07,0.109114810989387,shzb,-,-,0.323919,2020-03-12T00:00:00,-,001,001,302363341.21,0.2731831763,-,016010,1260625800.34,-,-,2020/3/11 15:46:15,-,14689361.65,151472890.2,-,55476931.71,230232256.9,1780368877.71,0.118128413998675,603558,-,纺织服装,健盛集团,2,-,-
80154428,3929034698.44,2019-12-31T00:00:00,16859229.73,33675988.49,-,-,0.062133,0.264321,345029526.63,3447315538.75,309735843.73,0.0226382394581454,shzb,-,-,0.251806,2020-03-12T00:00:00,-,001,001,304881595.62,0.3439184725,-,016022,3447315538.75,-,-,2020/3/11 21:24:48,-,13703451.13,124118625.61,-,195698801.92,249679931.11,4243635627.71,0.0430564589557824,603303,-,电子元件,得邦照明,2,-,-
80426002,456079570.18,2019-12-31T00:00:00,3967860.79,2629753.06,-,-,0.278234,-0.197309,35555200.8,342897595.45,34518613.99,0.287508755174435,shzb,-,-,-0.135372,2020-03-12T00:00:00,-,001,001,35640660.68,-0.0448817077,-,016041,342897595.45,-,-,2020/3/11 21:59:47,-,2485734.96,32948706.65,-,48761008.4,31554403.09,490429534.74,0.319428968939779,603078,-,化工行业,江化微,2,-,-
80116563,3750618300.21,2019-12-31T00:00:00,78392660.82,53480201.64,-,-,0.033963,-0.436865,440045433.0,3086942057.23,311142625.53,0.145241407197267,zxb,-,-,-0.461515,2020-03-12T00:00:00,-,001,001,432060403.14,-0.4957994239,-,016050,3086942057.23,-,-,2020/3/11 16:34:43,-,19733603.09,211000065.57,-,133327434.71,301030394.95,4163842124.04,0.152574676265684,002258,-,农药兽药,利尔化学,2,-,-
10001163,946470146.25,2019-12-31T00:00:00,8474331.66,104102731.53,-,-,7.28499,2.859815,267485375.94,519838762.49,174063372.48,3.49466455231173,,-,-,2.344326,2020-03-12T00:00:00,-,001,001,277567837.19,2.3125978219,-,016017,519838762.49,-,-,2020/3/11 18:50:15,-,299737130.22,52616604.39,-,65803317.49,173207952.96,1282282705.0,2.64280615001197,000897,-,房地产,*ST津滨,2,-,-
10001053,6587200487.77,2019-12-31T00:00:00,12859175.74,80325497.06,-,-,0.130918,0.313173,633726258.48,4876578494.29,553400761.42,0.123607876041842,szzb,-,-,0.493413,2020-03-12T00:00:00,-,001,001,644154398.82,0.5490908364,-,016024,4876578494.29,-,-,2020/3/11 16:52:42,-,44415326.98,458116308.6,-,835337733.34,529730823.18,7210711386.14,0.111117122892692,000739,-,医药制造,普洛药业,2,-,-
80039912,5870327330.47,2019-12-31T00:00:00,-75138089.72,73096830.79,-,-,0.011576,-0.023778,766550846.28,5066647246.98,691064377.31,0.0325160627446773,zxb,-,-,0.00306,2020-03-12T00:00:00,-,001,001,770260556.05,0.0252732317,-,016022,5066647246.98,-,-,2020/3/11 20:10:48,-,32854697.7,313645384.66,-,236719285.46,588087342.86,6563638225.95,0.0176018615011638,002056,-,电子元件,横店东磁,2,-,-
80095236,633517859.3,2019-12-31T00:00:00,-603213.92,54331747.64,-,-,0.347117,1.401613,396770066.93,254765327.59,342438319.29,0.271117650507999,cyb,-,-,1.317501,2020-03-12T00:00:00,-,001,001,400475309.85,0.2339185088,-,016024,254765327.59,-,-,2020/3/11 19:09:47,-,9704899.9,46474253.18,-,272495948.76,166549155.74,819119389.78,0.37234438629298,300016,-,医药制造,北陆药业,2,-,-
10001280,2379310956.5,2019-12-31T00:00:00,54251149.12,35311391.78,-,-,0.017494,0.623403,202122608.78,1934898410.36,170325142.7,-0.0481452695653221,shzb,-,-,0.559531,2020-03-11T00:00:00,-,001,001,197338103.68,0.6333629967,-,016025,1934898410.36,-,-,2020/3/10 18:05:07,-,22205779.03,91450780.89,-,119486922.15,148253390.19,2594768713.06,-0.012491915162642,600433,-,造纸印刷,冠豪高新,2,-,-
10001173,1007725280.32,2019-12-31T00:00:00,77720121.94,21812355.56,-,-,-0.281172,-0.407235,60682389.41,830031842.63,27513002.79,-0.320330306863624,szzb,-,-,-0.254778,2020-03-11T00:00:00,-,001,001,57499057.72,-2.5105588461,-,016042,830031842.63,-,-,2020/3/10 22:31:45,-,19918960.4,36662659.55,-,10311223.0,-29420985.04,1105128356.15,-0.292021652557497,000909,-,综合行业,数源科技,2,-,-
10001368,6713535443.14,2019-12-31T00:00:00,103854047.09,70935018.01,-,-,0.013261,-0.079667,384177842.28,5762286928.02,313242824.27,0.037315937185894,shzb,-,-,-0.143838,2020-03-11T00:00:00,-,001,001,417235367.12,-0.1345609758,-,016025,5762286928.02,-,-,2020/3/10 18:25:06,-,46375002.48,259091566.07,-,316894390.64,252478168.85,7105943359.42,0.0296649983466136,600963,-,造纸印刷,岳阳林纸,2,-,-
10001262,927077474.57,2019-12-31T00:00:00,-15917436.61,32596484.53,-,-,-0.118991,0.190171,115721708.51,886410697.67,54933376.91,-0.147174414532929,shzb,-,-,0.024384,2020-03-10T00:00:00,-,001,001,115449689.04,0.0370075444,-,016010,886410697.67,-,-,2020/3/9 18:36:28,-,6466787.23,31681952.64,-,8968086.09,52171210.11,1041419720.51,-0.142841013631495,600370,-,纺织服装,三房巷,2,-,-
80973886,967538298.65,2019-12-31T00:00:00,3010649.6,44748547.98,-,-,-0.165322,-0.308633,186778216.04,874015423.08,142029668.06,-0.151691804224834,shzb,-,-,-0.189924,2020-03-10T00:00:00,-,001,001,160223800.58,-0.2847994837,-,016030,874015423.08,-,-,2020/3/10 0:40:08,-,8622560.33,41515143.46,-,27703955.31,134747181.97,1145787941.7,-0.140824010523721,603221,-,木业家具,爱丽家居,2,-,-
80103804,791908186.04,2019-12-31T00:00:00,-,38059779.45,-,-,1.019337,0.034774,158870710.37,-,120810930.92,-,zxb,-,-,0.052987,2020-03-10T00:00:00,-,001,001,159343336.96,-0.028266501,-,016058,-,-,-,2020/3/10 8:18:25,-0.057593892295236,1688826.18,154886937.0,-,-,104803455.91,951251523.0,1.49748065794266,002961,213128880.15,多元金融,瑞达期货,2,85173786.09,-
80476571,808193141.33,2019-12-31T00:00:00,291944423.86,16994643.75,-,-,0.043438,0.092342,310204213.14,478451358.96,293209604.92,0.0665535768646904,shzb,-,-,0.088734,2020-03-10T00:00:00,-,001,001,307176786.71,0.0785657742,-,016007,478451358.96,-,-,2020/3/9 21:21:59,-,3416398.5,34380960.01,-,-,290637294.6,1115526822.12,0.0298862172446215,601619,-,电力行业,嘉泽新能,2,-,-
80989948,608461558.61,2019-12-31T00:00:00,3802596.25,13558710.19,-,-,0.594855,0.609793,172064060.57,401242675.29,158505350.38,0.712375822907701,,-,-,0.688335,2020-03-10T00:00:00,-,001,001,168893360.68,0.3368657609,-,016022,401242675.29,-,-,2020/3/9 21:13:00,-,1763970.69,54771686.95,-,27131940.11,118130803.57,757428576.53,0.632138922488826,688018,-,电子元件,乐鑫科技,2,-,-
80169463,98106086.65,2019-12-31T00:00:00,-5411938.71,921456.69,-,-,-0.226881,0.324339,7264481.7,74509555.94,6343025.01,-0.260774769275282,cyb,-,-,0.273946,2020-03-10T00:00:00,-,001,001,7142955.73,-0.1469392673,-,016015,74509555.94,-,-,2020/3/9 16:42:53,-,1930764.8,14967839.45,-,4410029.18,3925902.02,98908656.53,-0.219176902992334,300211,-,通讯行业,亿通科技,2,-,-
80186696,788024205.88,2019-12-31T00:00:00,1613041.18,27614546.25,-,-,0.26894,0.472903,204670532.44,619353868.96,173269372.27,0.190223073480914,cyb,-,-,0.461552,2020-03-10T00:00:00,-,001,001,204651532.03,0.2960790025,-,016022,619353868.96,-,-,2020/3/9 21:02:59,-,9044528.69,40263575.3,-,71278893.07,158829128.1,982801717.09,0.263490168317369,300632,-,电子元件,光莆股份,2,-,-
80144343,335291527.54,2019-12-31T00:00:00,-6380414.77,15425393.85,-,-,0.330457,0.79336,132524976.7,203473873.18,116935874.18,0.0951308931457031,cyb,-,-,0.811111,2020-03-10T00:00:00,-,001,001,132270094.94,0.9971293341,-,016040,203473873.18,-,-,2020/3/9 20:18:26,-,7198279.62,56298507.32,-,33758145.88,107648141.78,501180365.52,0.113818480475388,300179,-,材料行业,四方达,2,-,-
10000646,22210012309.15,2019-12-31T00:00:00,177860837.13,154811604.05,8215355.49,-,0.141413,-0.215244,1026199573.39,20726625903.05,852105138.63,0.200216499290563,szzb,-,-,-0.073738,2020-03-10T00:00:00,-,001,001,1039754176.91,-0.2873075378,-,016032,20726625903.05,-,20546124.41,2020/3/9 19:54:32,-0.477179577262059,183949692.83,533457262.87,-,283588796.72,667332408.75,22837569681.65,0.185008695223997,000060,8215355.49,有色金属,中金岭南,2,20546124.41,-
80176358,7352991141.3,2019-12-31T00:00:00,204308516.41,284784762.27,-,-,0.471244,0.560168,2089327430.78,3812594386.55,1804548688.01,0.493756876503313,zxb,-,-,0.565243,2020-03-10T00:00:00,-,001,001,2090668843.03,0.5279015356,-,016060,3812594386.55,-,-,2020/3/9 21:03:57,-,56691639.24,1098471953.96,-,1482984426.78,1700369663.16,9176129995.89,0.468497256014404,002607,-,文教休闲,中公教育,2,-,-
80373558,1276388133.9,2019-12-31T00:00:00,-13579231.62,33418738.77,-,-,0.267267,0.554886,253374051.09,1021200573.38,218836696.43,0.178918606611479,shzb,-,-,0.570999,2020-03-10T00:00:00,-,001,001,249491478.15,0.4700289143,-,016061,1021200573.38,-,-,2020/3/9 19:14:00,-,16073575.81,51837813.24,-,153596073.18,203457550.21,1535632694.79,0.22680919626536,603187,-,专用设备,海容冷链,2,-,-
80284594,746344920.53,2019-12-31T00:00:00,643539.93,41589916.46,-,-,-0.094772,-0.300873,296942339.16,521296626.2,254546096.17,-0.0501372009118866,shzb,-,-,-0.31124,2020-03-10T00:00:00,-,001,001,287332026.02,-0.3129734327,-,016061,521296626.2,-,-,2020/3/9 19:07:01,-,13363508.89,50979174.26,-,48876848.24,219592321.83,972860763.09,-0.01065179296499,603025,-,专用设备,大豪科技,2,-,-
